gene_name,TC_M_43_1,TC_M_43_2,TC_F_21_1,ATC_M_43_2,ATC_M_43_1,ATC_F_21_3,ATC_F_21_4,ATC_F_21_1,ATC_F_21_2
AC007240.1,4.47,2.23,3.51,782.03,679.85,713.9,700.09,745.49,649.85
AC078776.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092442.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009093.10,67.11,83.22,37.91,89.89,72.01,59.38,89.64,73.16,76.99
AC119674.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092865.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121936.2,1.0,0.0,0.0,6.0,14.0,10.0,7.0,8.0,2.0
OR7E84P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD300H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073111.5,600.0,590.42,628.47,305.03,271.34,353.0,370.0,323.77,342.3
Z98259.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL928921.2,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
AL355602.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108941.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL596275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006511.5,21.56,23.23,32.36,34.93,27.21,18.31,19.18,16.27,5.62
AC084121.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL445648.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AL049637.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL136115.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL805961.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYGR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL596257.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073869.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079781.5,602.16,645.37,380.19,388.73,267.74,82.14,134.85,98.92,120.04
AL031731.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KF456110.1,1.0,1.0,0.0,4.0,6.0,2.0,0.0,5.0,2.0
Z98257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010325.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP003071.5,6.0,3.0,29.77,161.87,152.07,74.05,78.49,50.55,55.67
AP001153.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL034417.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC087269.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYGR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL033527.5,13.05,0.0,16.0,7.0,3.0,5.0,12.0,10.0,10.0
AC117945.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL662907.3,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0
AP003175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR8S1,0.0,0.0,0.0,1.54,0.0,0.0,2.0,0.0,0.0
AC068587.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYGR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109936.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC116562.4,4.11,10.77,4.0,2.0,2.0,4.0,2.0,1.0,4.0
AF228730.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006115.3,0.0,1.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0
AC068987.5,3.0,7.0,6.0,3.0,1.0,4.0,4.0,5.0,7.0
AC083906.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP002512.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4F29,0.0,0.05,0.0,0.0,0.37,0.0,0.0,0.0,0.0
AC099063.4,13.0,13.0,11.0,10.0,8.0,9.0,4.0,3.0,7.0
AL139424.3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
RNA5SP343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX649567.1,2.73,1.41,7.03,12.66,3.03,18.54,4.46,12.51,6.74
AL358472.5,12.0,17.0,28.0,27.0,17.0,20.0,8.0,15.0,18.0
BX005132.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL645728.2,3.0,2.09,4.0,14.89,12.38,27.23,23.94,21.46,30.41
PDE11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR11P1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139254.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591163.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL589702.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068587.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.3
AL034417.4,16.0,11.0,33.0,20.0,14.0,26.0,21.0,25.0,32.0
AL513220.1,1.0,1.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0
EEF1AKMT4,6.0,6.0,25.0,85.0,58.0,89.0,81.0,62.0,57.0
AL049557.1,24.18,19.04,15.13,7.36,0.0,37.51,38.39,30.17,70.53
AC022414.1,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0
AL449105.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCE,211.86,204.7,225.36,373.71,348.27,513.2,580.32,537.26,459.01
AC011330.3,0.0,3.95,8.17,20.88,31.43,12.37,21.29,18.29,2.12
AC114490.3,140.77,86.16,103.25,105.41,91.51,85.32,49.37,80.78,72.63
AL121900.2,0.0,33.7,31.55,0.0,32.65,28.77,103.26,0.0,35.24
IGF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091057.5,1.5,0.0,0.0,0.0,2.35,1.1,1.03,2.16,1.25
AC183088.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR7E47P,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
AC008397.1,4.83,9.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0
AC235565.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC245033.4,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,1.21
AC099791.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL365394.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068946.2,101.84,81.41,78.14,180.77,146.44,211.11,185.14,255.33,176.85
AL356747.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCSAML-AS1,0.0,1.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0
AL121935.1,8.0,8.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0
AC006518.7,0.0,2.31,7.75,0.0,0.0,4.21,0.0,0.0,1.82
AC012020.2,73.0,82.0,88.0,37.0,34.0,42.0,48.0,56.0,53.0
AL662884.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049557.2,27.0,20.0,19.0,13.0,15.0,7.0,15.0,6.0,15.0
AC183088.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007846.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018637.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004893.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM91A2P,17.68,0.0,13.3,0.0,1.74,0.0,5.12,0.0,0.0
AP000812.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AL355981.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
AC093323.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091185.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
AL449105.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OOSP1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
SEPT5-GP1BB,2.46,0.0,21.85,17.17,9.77,0.0,7.62,23.08,15.4
AC015908.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133644.3,113.19,103.87,95.03,178.7,127.62,92.48,113.16,91.0,71.04
AL359762.1,0.0,2.0,1.0,15.0,15.0,7.0,6.0,6.0,3.0
AC021066.2,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0
OR4H6P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC119676.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074008.1,3.0,10.0,2.0,10.0,4.0,12.0,9.0,8.0,12.0
AC091057.6,112.36,150.09,55.23,539.21,443.05,616.46,601.06,609.94,585.1
AL121935.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1AKMT4-ECE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000812.5,5.63,1.0,1.18,2.26,1.14,5.97,1.04,8.03,0.0
AL445205.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005280.2,0.0,0.0,0.0,32.25,37.69,9.71,5.3,7.39,12.07
AC104389.5,0.0,0.0,0.0,1.73,0.0,0.0,0.0,4.0,0.0
AC017083.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIABLO,17.16,21.41,6.24,4.29,2.0,1.0,17.78,3.45,2.0
AC068831.7,204.19,161.29,119.83,982.0,759.35,791.35,754.71,778.3,701.18
AC107959.4,0.0,1.0,0.0,1.0,2.47,0.0,0.0,0.0,0.0
AL355798.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104472.3,18.67,5.41,33.1,66.11,46.29,21.86,15.83,48.84,29.21
AL662884.3,8.0,7.0,12.0,20.09,31.45,39.0,33.06,26.58,31.95
AC107959.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF131216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007262.2,20.0,12.0,18.0,22.0,7.0,13.0,9.0,8.0,9.0
AL449105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC242842.2,0.87,16.8,8.81,16.06,0.0,22.56,8.12,13.64,13.46
AL138689.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
AC093827.4,25.8,12.53,26.0,46.05,19.14,63.09,42.95,59.68,43.25
AL049629.2,0.0,11.09,3.73,0.0,4.85,1.76,0.0,5.91,0.0
BX255925.3,343.0,363.0,379.0,866.0,683.0,972.0,1068.0,1039.0,823.0
AL160272.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC093668.3,376.7,397.57,910.02,304.39,259.98,512.73,461.28,513.78,431.8
AL109840.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449043.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U52112.1,12.91,10.95,5.01,6.85,1.2,4.84,13.31,10.94,8.22
LINC02203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451062.3,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0
AL590282.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591518.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC008581.2,0.0,0.0,25.32,110.95,42.47,179.58,203.12,109.2,152.31
AC005280.3,0.0,0.0,0.0,17.52,8.82,2.37,2.67,1.18,1.72
OOSP4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092723.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC017002.6,0.0,0.0,0.0,2.64,3.99,2.32,1.26,2.6,8.55
AC245140.3,1.0,3.0,0.0,24.0,16.0,18.0,24.0,13.0,14.0
AC020765.5,0.0,0.0,0.0,1.46,2.27,2.45,1.26,0.0,0.0
AL022312.1,23.6,23.5,18.08,64.89,69.92,80.3,67.21,79.77,73.73
AC090001.2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC091057.7,10.28,17.59,0.0,70.48,68.49,65.9,40.94,58.73,30.11
AC092723.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035412.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC099499.2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC093512.2,0.0,4.77,0.0,57.31,33.89,50.85,49.46,47.8,43.46
AC006548.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026316.4,4.0,3.0,3.02,2.0,5.0,2.0,10.0,3.0,4.0
TBCE,130.45,124.76,204.52,260.83,248.83,213.19,248.96,209.1,180.89
AC135721.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC245100.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL662820.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449105.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP11B,35.02,26.49,35.68,136.88,122.71,151.92,156.26,116.86,112.3
AL513493.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068724.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004593.2,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160272.2,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL662884.4,0.0,2.0,0.0,6.37,7.55,0.0,1.94,5.51,0.0
AC002074.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AL109840.2,1.0,4.0,0.0,11.0,7.0,5.0,6.0,4.0,5.0
LINC01488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025887.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021066.3,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
AL451123.1,2.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0
AC016831.6,1715.72,2135.06,800.81,972.73,825.1,622.55,729.93,543.0,586.05
AC103718.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AL162588.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC135068.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068724.4,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
AC083829.2,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0
AC092306.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL358113.1,7.1,41.96,8.58,23.71,13.8,6.55,11.05,0.0,3.16
AC022506.1,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0
OR4Q1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016629.3,23.64,52.05,28.85,67.33,50.06,51.3,21.22,65.92,38.66
AC006927.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AL359555.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140134.2,5.5,6.0,4.5,1.5,0.0,0.5,0.5,0.5,1.5
AC092153.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL627422.2,11.0,12.0,1.0,0.0,4.0,3.0,4.0,3.0,3.0
AL139082.2,28.13,28.08,27.48,34.14,10.45,41.92,29.74,35.78,35.2
AC004593.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092723.5,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0
AC124014.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL358117.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL590764.2,98.83,209.0,174.24,139.61,79.44,82.52,55.5,58.6,39.35
AL357556.4,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0
AC093154.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC244033.2,2.0,5.0,11.0,56.0,38.0,57.0,58.0,49.0,45.0
AC008397.2,4.41,0.0,0.0,10.14,6.0,0.0,0.0,0.0,0.0
AC018754.1,7.0,9.0,10.0,2.0,0.0,1.0,2.0,2.0,0.0
AC090679.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104454.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC139834.1,5.5,6.0,4.5,1.5,0.0,0.5,0.5,0.5,1.5
AL121612.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL136382.1,6.0,9.0,13.0,10.0,9.0,8.0,5.0,1.0,7.0
AL009178.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC241377.4,25.69,25.32,15.01,8.53,2.33,4.32,2.3,8.64,3.21
AL355499.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026316.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591485.1,28.0,13.0,37.0,37.0,29.0,58.0,87.57,58.0,48.78
AC015908.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359538.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALY-AS1,56.0,60.0,65.0,132.0,112.0,123.0,119.0,118.0,119.0
OOSP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104964.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006064.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137789.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DINOL,14.0,10.0,1.0,4.0,0.0,6.0,3.0,3.0,0.0
AL162417.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090517.4,12.01,29.77,7.57,10.11,0.0,0.0,8.95,35.39,0.0
AL513128.2,0.0,0.0,0.0,6.0,10.0,2.0,2.0,6.0,8.0
AL157893.1,0.0,0.0,9.0,0.0,0.0,23.6,18.01,13.25,8.0
ATXN7,175.96,117.19,156.82,282.28,483.41,474.28,281.42,355.3,250.22
AL669831.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160269.1,22.81,18.82,2.97,12.54,4.72,3.54,4.74,0.0,0.0
TFAP2A-AS2,0.0,0.0,0.0,7.0,7.0,4.0,8.0,9.0,10.0
AL390957.1,8.0,14.0,10.0,16.0,13.0,9.0,10.0,7.0,5.0
AL035078.4,0.0,8.5,0.0,198.42,99.34,140.62,179.57,176.84,114.08
AL354855.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021097.2,151.74,73.98,182.41,478.74,489.99,799.71,833.57,846.16,804.97
LINC00842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073176.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC004381.3,1.0,4.0,0.0,2.15,0.0,2.0,0.0,4.0,4.0
Z83844.3,54.71,47.69,86.55,134.07,106.01,69.33,153.14,124.01,69.63
AC002470.2,0.0,11.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL158066.2,4.25,0.26,9.11,2.44,0.58,9.0,3.52,4.62,1.7
AC104169.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025283.3,1.0,4.44,13.66,4.94,3.0,8.4,11.48,2.14,2.28
AC126283.2,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,1.94
AC090517.5,70.89,64.47,45.18,79.74,54.0,68.0,50.68,77.73,61.0
AC108734.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091564.7,0.0,4.75,29.65,3.98,0.0,0.0,4.88,0.0,5.81
AL359555.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010745.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL844170.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008533.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087564.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449105.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02478,3.0,2.0,1.0,4.0,1.0,5.0,4.0,8.0,3.0
AL359762.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FO393400.1,9.64,20.28,9.28,14.15,6.99,8.89,5.56,2.99,10.77
AC098582.1,9.11,0.0,19.33,0.0,0.0,0.0,0.0,0.0,0.8
AP000438.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012476.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079799.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104162.2,124.93,190.1,159.54,178.17,165.26,106.53,114.45,128.58,120.86
AL109897.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC244230.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z82190.2,0.0,55.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR11J6P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL033530.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC099671.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABPB1-IT1,1191.0,1144.0,1483.0,672.0,585.0,524.0,531.0,486.0,549.0
AC005232.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001056.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
AC137630.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX571818.1,2.01,3.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0
AC011342.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162718.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOD2-OT1,11.03,12.29,21.24,24.27,15.0,9.85,12.62,18.29,21.97
POLR2J3,1285.59,1567.37,3786.35,1319.51,1166.86,1951.45,2308.14,2088.53,2108.61
SOD2,6.42,17.75,2.28,2.28,0.0,6.71,7.01,7.48,6.52
AL162377.3,22.0,23.45,20.48,12.29,4.57,9.02,6.78,5.69,1.16
AL121871.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z84488.2,8.82,2.75,0.0,49.21,12.43,23.36,38.33,33.69,18.44
ZNF883,0.0,12.0,3.14,3.17,0.0,0.0,0.0,18.41,0.0
AL136961.1,6.0,6.0,10.0,25.0,13.0,12.0,12.0,24.0,13.0
AC111006.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC093827.5,1.2,10.47,0.0,27.95,35.06,13.91,36.67,27.29,45.75
AL353651.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL136419.1,0.0,0.0,0.0,16.76,10.72,2.37,9.47,0.0,0.0
AC010977.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007846.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC134980.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL691520.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC139491.7,686.65,711.16,344.78,136.79,119.25,3.55,32.77,23.01,23.88
AC021097.3,2.57,10.05,12.79,16.6,11.54,41.24,21.33,14.08,41.83
AL590381.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC003043.2,0.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0
AC135068.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356417.3,5.0,5.0,1.0,32.0,22.0,22.0,14.0,14.0,15.0
AC104389.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010616.2,38.55,0.0,25.72,0.0,0.0,0.0,0.0,0.0,0.0
AL034430.1,0.03,0.0,0.0,11.42,5.31,21.74,18.8,24.89,15.27
AP000646.1,6.08,8.05,14.28,5.14,13.44,1.85,1.53,4.35,14.38
AP006216.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00941,8.0,2.0,0.0,6.0,10.0,4.0,1.0,6.0,0.0
AC004900.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104781.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353586.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
AC119673.1,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0
AC026740.2,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005906.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073236.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
AC099670.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC020907.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136285.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC097104.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
AC016816.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL445928.2,0.0,1.0,0.0,6.0,7.0,2.0,2.0,6.0,1.0
Z83840.1,53.3,66.27,69.54,8.67,16.08,7.99,23.93,12.46,8.7
AC091614.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001362.2,36.0,38.0,30.0,29.0,29.0,17.0,25.0,11.0,12.0
AL163541.1,0.0,2.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0
AC021683.5,46.0,75.0,33.0,71.0,48.0,34.0,49.0,38.0,24.0
AC091770.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP003385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
